Elapsed Time,Heart Rate PulseOx1,PPG PulseOx1,SpO2 PulseOx1,BioRadio Event
02:16.4,85,76.4489212,96,0
02:16.4,85,76.4489212,96,0
02:16.4,85,76.4489212,96,0
02:16.4,85,76.25605011,96,0
02:16.4,85,76.25605011,96,0
02:16.4,85,76.25605011,96,0
02:16.4,85,76.09979248,96,0
02:16.4,85,76.09979248,96,0
02:16.4,85,76.09979248,96,0
02:16.4,85,76.09979248,96,0
02:16.4,85,75.98016357,96,0
02:16.4,85,75.98016357,96,0
02:16.4,85,75.98016357,96,0
02:16.4,85,75.91912842,96,0
02:16.4,85,75.91912842,96,0
02:16.4,85,75.91912842,96,0
02:16.4,85,75.93865967,96,0
02:16.4,85,75.93865967,96,0
02:16.4,85,75.93865967,96,0
02:16.4,85,76.10223389,96,0
02:16.4,85,76.10223389,96,0
02:16.5,85,76.10223389,96,0
02:16.5,85,76.10223389,96,0
02:16.5,85,76.49042511,96,0
02:16.5,85,76.49042511,96,0
02:16.5,85,76.49042511,96,0
02:16.5,85,77.18379211,96,0
02:16.5,85,77.18379211,96,0
02:16.5,85,77.18379211,96,0
02:16.5,85,78.21652222,96,0
02:16.5,85,78.21652222,96,0
02:16.5,85,78.21652222,96,0
02:16.5,85,78.21652222,96,0
02:16.5,85,79.55199432,96,0
02:16.5,85,79.55199432,96,0
02:16.5,85,79.55199432,96,0
02:16.5,85,81.05592346,96,0
02:16.5,85,81.05592346,96,0
02:16.5,85,81.05592346,96,0
02:16.5,85,82.54032135,96,0
02:16.5,85,82.54032135,96,0
02:16.5,85,82.54032135,96,0
02:16.5,85,82.54032135,96,0
02:16.5,85,83.78546143,96,0
02:16.5,85,83.78546143,96,0
02:16.5,85,83.78546143,96,0
02:16.6,85,84.63019562,96,0
02:16.6,85,84.63019562,96,0
02:16.6,85,84.63019562,96,0
02:16.6,85,84.99641418,96,0
02:16.6,85,84.99641418,96,0
02:16.6,85,84.99641418,96,0
02:16.6,85,84.99641418,96,0
02:16.6,85,84.89875793,96,0
02:16.6,85,84.89875793,96,0
02:16.6,85,84.89875793,96,0
02:16.6,85,84.41535187,96,0
02:16.6,85,84.41535187,96,0
02:16.6,85,84.41535187,96,0
02:16.6,85,83.64873505,96,0
02:16.6,85,83.64873505,96,0
02:16.6,85,83.64873505,96,0
02:16.6,85,83.64873505,96,0
02:16.6,85,82.70633698,96,0
02:16.6,85,82.70633698,96,0
02:16.6,85,82.70633698,96,0
02:16.6,85,81.67116547,96,0
02:16.6,85,81.67116547,96,0
02:16.6,85,81.67116547,96,0
02:16.6,85,80.6115799,96,0
02:16.6,85,80.6115799,96,0
02:16.7,85,80.6115799,96,0
02:16.7,85,80.6115799,96,0
02:16.7,85,79.57884979,96,0
02:16.7,85,79.57884979,96,0
02:16.7,85,79.57884979,96,0
02:16.7,85,78.6291275,96,0
02:16.7,85,78.6291275,96,0
02:16.7,85,78.6291275,96,0
02:16.7,85,78.6291275,96,0
02:16.7,85,77.81613159,96,0
02:16.7,85,77.81613159,96,0
02:16.7,85,77.81613159,96,0
02:16.7,85,77.1789093,96,0
02:16.7,85,77.1789093,96,0
02:16.7,85,77.1789093,96,0
02:16.7,85,76.75654602,96,0
02:16.7,85,76.75654602,96,0
02:16.7,85,76.75654602,96,0
02:16.7,85,76.75654602,96,0
02:16.7,85,76.5661087,96,0
02:16.7,85,76.5661087,96,0
02:16.7,85,76.5661087,96,0
02:16.7,85,76.60761261,96,0
02:16.7,85,76.60761261,96,0
02:16.7,85,76.60761261,96,0
02:16.8,85,76.84687805,96,0
02:16.8,85,76.84687805,96,0
02:16.8,85,76.84687805,96,0
02:16.8,85,76.84687805,96,0
02:16.8,85,77.22529602,96,0
02:16.8,85,77.22529602,96,0
02:16.8,85,77.22529602,96,0
02:16.8,85,77.67940521,96,0
02:16.8,85,77.67940521,96,0
02:16.8,85,77.67940521,96,0
02:16.8,87,78.131073,96,0
02:16.8,87,78.131073,96,0
02:16.8,87,78.131073,96,0
02:16.8,87,78.52414703,96,0
02:16.8,87,78.52414703,96,0
02:16.8,87,78.52414703,96,0
02:16.8,87,78.52414703,96,0
02:16.8,87,78.82200623,96,0
02:16.8,87,78.82200623,96,0
02:16.8,87,78.82200623,96,0
02:16.8,87,79.0075531,96,0
02:16.8,87,79.0075531,96,0
02:16.8,87,79.0075531,96,0
02:16.8,87,79.07835388,96,0
02:16.8,87,79.07835388,96,0
02:16.9,87,79.07835388,96,0
02:16.9,87,79.07835388,96,0
02:16.9,87,79.04417419,96,0
02:16.9,87,79.04417419,96,0
02:16.9,87,79.04417419,96,0
02:16.9,87,78.91966248,96,0
02:16.9,87,78.91966248,96,0
02:16.9,87,78.91966248,96,0
02:16.9,87,78.72678375,96,0
02:16.9,87,78.72678375,96,0
02:16.9,87,78.72678375,96,0
02:16.9,87,78.72678375,96,0
02:16.9,87,78.48752594,96,0
02:16.9,87,78.48752594,96,0
02:16.9,87,78.48752594,96,0
02:16.9,87,78.23605347,96,0
02:16.9,87,78.23605347,96,0
02:16.9,87,78.23605347,96,0
02:16.9,87,77.99435425,96,0
02:16.9,87,77.99435425,96,0
02:16.9,87,77.99435425,96,0
02:16.9,87,77.99435425,96,0
02:16.9,87,77.77706909,96,0
02:16.9,87,77.77706909,96,0
02:16.9,87,77.77706909,96,0
02:17.0,87,77.58663177,96,0
02:17.0,87,77.58663177,96,0
02:17.0,87,77.58663177,96,0
02:17.0,87,77.43038177,96,0
02:17.0,87,77.43038177,96,0
02:17.0,87,77.43038177,96,0
02:17.0,87,77.43038177,96,0
02:17.0,87,77.30342865,96,0
02:17.0,87,77.30342865,96,0
02:17.0,87,77.30342865,96,0
02:17.0,87,77.20576477,96,0
02:17.0,87,77.20576477,96,0
00:02:17,87,77.20576477,96,0
02:17.0,87,77.14472961,96,0
02:17.0,87,77.14472961,96,0
02:17.0,87,77.14472961,96,0
02:17.0,87,77.14472961,96,0
02:17.0,87,77.12275696,96,0
02:17.0,87,77.12275696,96,0
02:17.0,87,77.12275696,96,0
02:17.0,87,77.1374054,96,0
02:17.0,87,77.1374054,96,0
02:17.0,87,77.1374054,96,0
02:17.0,87,77.18867493,96,0
02:17.0,87,77.18867493,96,0
02:17.1,87,77.18867493,96,0
02:17.1,87,77.18867493,96,0
02:17.1,87,77.30587006,96,0
02:17.1,87,77.30587006,96,0
02:17.1,87,77.30587006,96,0
02:17.1,87,77.53292084,96,0
02:17.1,87,77.53292084,96,0
02:17.1,87,77.53292084,96,0
02:17.1,87,77.93331909,96,0
02:17.1,87,77.93331909,96,0
02:17.1,87,77.93331909,96,0
02:17.1,87,77.93331909,96,0
02:17.1,87,78.59250641,96,0
02:17.1,87,78.59250641,96,0
02:17.1,87,78.59250641,96,0
02:17.1,87,79.55931854,96,0
02:17.1,87,79.55931854,96,0
02:17.1,87,79.55931854,96,0
02:17.1,87,80.81178284,96,0
02:17.1,87,80.81178284,96,0
02:17.1,87,80.81178284,96,0
02:17.1,87,80.81178284,96,0
02:17.1,87,82.25223541,96,0
02:17.1,87,82.25223541,96,0
02:17.1,87,82.25223541,96,0
02:17.2,87,83.70488739,96,0
02:17.2,87,83.70488739,96,0
02:17.2,87,83.70488739,96,0
02:17.2,87,84.98176575,96,0
02:17.2,87,84.98176575,96,0
02:17.2,87,84.98176575,96,0
02:17.2,87,84.98176575,96,0
02:17.2,87,85.9168396,96,0
02:17.2,87,85.9168396,96,0
02:17.2,87,85.9168396,96,0
02:17.2,87,86.42465973,96,0
02:17.2,87,86.42465973,96,0
02:17.2,87,86.42465973,96,0
02:17.2,87,86.49546051,96,0
02:17.2,87,86.49546051,96,0
02:17.2,87,86.49546051,96,0
02:17.2,87,86.49546051,96,0
02:17.2,87,86.1902771,96,0
02:17.2,87,86.1902771,96,0
02:17.2,87,86.1902771,96,0
02:17.2,87,85.59700775,96,0
02:17.2,87,85.59700775,96,0
02:17.2,87,85.59700775,96,0
02:17.2,87,84.8059845,96,0
02:17.2,87,84.8059845,96,0
02:17.3,87,84.8059845,96,0
02:17.3,87,84.8059845,96,0
02:17.3,87,83.90264893,96,0
02:17.3,87,83.90264893,96,0
02:17.3,87,83.90264893,96,0
02:17.3,87,82.95536804,96,0
02:17.3,87,82.95536804,96,0
02:17.3,87,82.95536804,96,0
02:17.3,87,82.0227356,96,0
02:17.3,87,82.0227356,96,0
02:17.3,87,82.0227356,96,0
02:17.3,87,82.0227356,96,0
02:17.3,87,81.15113831,96,0
02:17.3,87,81.15113831,96,0
02:17.3,87,81.15113831,96,0
02:17.3,87,80.39429474,96,0
02:17.3,87,80.39429474,96,0
02:17.3,87,80.39429474,96,0
02:17.3,87,79.80102539,96,0
02:17.3,87,79.80102539,96,0
02:17.3,87,79.80102539,96,0
02:17.3,87,79.80102539,96,0
02:17.3,87,79.41283417,96,0
02:17.3,87,79.41283417,96,0
02:17.3,87,79.41283417,96,0
02:17.4,87,79.24925232,96,0
02:17.4,87,79.24925232,96,0
02:17.4,87,79.24925232,96,0
02:17.4,87,79.3078537,96,0
02:17.4,87,79.3078537,96,0
02:17.4,87,79.3078537,96,0
02:17.4,87,79.3078537,96,0
02:17.4,87,79.55199432,96,0
02:17.4,87,79.55199432,96,0
02:17.4,87,79.55199432,96,0
02:17.4,87,79.9206543,96,0
02:17.4,87,79.9206543,96,0
02:17.4,87,79.9206543,96,0
02:17.4,87,80.34302521,96,0
02:17.4,87,80.34302521,96,0
02:17.4,87,80.34302521,96,0
02:17.4,87,80.34302521,96,0
02:17.4,87,80.73853302,96,0
02:17.4,87,80.73853302,96,0
02:17.4,87,80.73853302,96,0
02:17.4,87,81.04371643,96,0
02:17.4,87,81.04371643,96,0
02:17.4,87,81.04371643,96,0
02:17.4,87,81.22438049,96,0
02:17.4,87,81.22438049,96,0
02:17.5,87,81.22438049,96,0
02:17.5,87,81.22438049,96,0
02:17.5,89,81.26100922,96,0
02:17.5,89,81.26100922,96,0
02:17.5,89,81.26100922,96,0
02:17.5,89,81.17066956,96,0
02:17.5,89,81.17066956,96,0
02:17.5,89,81.17066956,96,0
02:17.5,89,80.98023987,96,0
02:17.5,89,80.98023987,96,0
02:17.5,89,80.98023987,96,0
02:17.5,89,80.98023987,96,0
02:17.5,89,80.72144318,96,0
02:17.5,89,80.72144318,96,0
02:17.5,89,80.72144318,96,0
02:17.5,89,80.42603302,96,0
02:17.5,89,80.42603302,96,0
02:17.5,89,80.42603302,96,0
02:17.5,89,80.12329102,96,0
02:17.5,89,80.12329102,96,0
02:17.5,89,80.12329102,96,0
02:17.5,89,80.12329102,96,0
02:17.5,89,79.82299805,96,0
02:17.5,89,79.82299805,96,0
02:17.5,89,79.82299805,96,0
02:17.6,89,79.53734589,96,0
02:17.6,89,79.53734589,96,0
02:17.6,89,79.53734589,96,0
02:17.6,89,79.2687912,96,0
02:17.6,89,79.2687912,96,0
02:17.6,89,79.2687912,96,0
02:17.6,89,79.2687912,96,0
02:17.6,89,79.01976013,96,0
02:17.6,89,79.01976013,96,0
02:17.6,89,79.01976013,96,0
02:17.6,89,78.79759216,96,0
02:17.6,89,78.79759216,96,0
02:17.6,89,78.79759216,96,0
02:17.6,89,78.60959625,96,0
02:17.6,89,78.60959625,96,0
02:17.6,89,78.60959625,96,0
02:17.6,89,78.60959625,96,0
02:17.6,89,78.45822906,96,0
02:17.6,89,78.45822906,96,0
02:17.6,89,78.45822906,96,0
02:17.6,89,78.34592438,96,0
02:17.6,89,78.34592438,96,0
02:17.6,89,78.34592438,96,0
02:17.6,89,78.277565,96,0
02:17.6,89,78.277565,96,0
02:17.7,89,78.277565,96,0
02:17.7,89,78.277565,96,0
02:17.7,89,78.25070953,96,0
02:17.7,89,78.25070953,96,0
02:17.7,89,78.25070953,96,0
02:17.7,89,78.29465485,96,0
02:17.7,89,78.29465485,96,0
02:17.7,89,78.29465485,96,0
02:17.7,89,78.47776031,96,0
02:17.7,89,78.47776031,96,0
02:17.7,89,78.47776031,96,0
02:17.7,89,78.47776031,96,0
02:17.7,89,78.89280701,96,0
02:17.7,89,78.89280701,96,0
02:17.7,89,78.89280701,96,0
02:17.7,89,79.63500214,96,0
02:17.7,89,79.63500214,96,0
02:17.7,89,79.63500214,96,0
02:17.7,89,80.74829865,96,0
02:17.7,89,80.74829865,96,0
02:17.7,89,80.74829865,96,0
02:17.7,89,80.74829865,96,0
02:17.7,89,82.17166138,96,0
02:17.7,89,82.17166138,96,0
02:17.7,89,82.17166138,96,0
02:17.8,89,83.73906708,96,0
02:17.8,89,83.73906708,96,0
02:17.8,89,83.73906708,96,0
02:17.8,89,85.23078918,96,0
02:17.8,89,85.23078918,96,0
02:17.8,89,85.23078918,96,0
02:17.8,89,85.23078918,96,0
02:17.8,89,86.42465973,96,0
02:17.8,89,86.42465973,96,0
02:17.8,89,86.42465973,96,0
02:17.8,89,87.16685486,96,0
02:17.8,89,87.16685486,96,0
02:17.8,89,87.16685486,96,0
02:17.8,89,87.41588593,96,0
02:17.8,89,87.41588593,96,0
02:17.8,89,87.41588593,96,0
02:17.8,89,87.41588593,96,0
02:17.8,89,87.21812439,96,0
02:17.8,89,87.21812439,96,0
02:17.8,89,87.21812439,96,0
02:17.8,89,86.66880035,96,0
02:17.8,89,86.66880035,96,0
02:17.8,89,86.66880035,96,0
02:17.8,89,85.88265991,96,0
02:17.8,89,85.88265991,96,0
02:17.9,89,85.88265991,96,0
02:17.9,89,85.88265991,96,0
02:17.9,89,84.9646759,96,0
02:17.9,89,84.9646759,96,0
02:17.9,89,84.9646759,96,0
02:17.9,89,83.98565674,96,0
02:17.9,89,83.98565674,96,0
02:17.9,89,83.98565674,96,0
02:17.9,89,83.00175476,96,0
02:17.9,89,83.00175476,96,0
02:17.9,89,83.00175476,96,0
02:17.9,89,83.00175476,96,0
02:17.9,89,82.0617981,96,0
02:17.9,89,82.0617981,96,0
02:17.9,89,82.0617981,96,0
02:17.9,89,81.20484924,96,0
02:17.9,89,81.20484924,96,0
02:17.9,89,81.20484924,96,0
02:17.9,89,80.47241974,96,0
02:17.9,89,80.47241974,96,0
02:17.9,89,80.47241974,96,0
02:17.9,89,80.47241974,96,0
02:17.9,89,79.89868164,96,0
02:17.9,89,79.89868164,96,0
02:17.9,89,79.89868164,96,0
02:18.0,89,79.51293182,96,0
02:18.0,89,79.51293182,96,0
02:18.0,89,79.51293182,96,0
02:18.0,89,79.32738495,96,0
02:18.0,89,79.32738495,96,0
02:18.0,89,79.32738495,96,0
02:18.0,89,79.32738495,96,0
02:18.0,89,79.31273651,96,0
02:18.0,89,79.31273651,96,0
02:18.0,89,79.31273651,96,0
02:18.0,89,79.4274826,96,0
02:18.0,89,79.4274826,96,0
00:02:18,89,79.4274826,96,0
02:18.0,89,79.6227951,96,0
02:18.0,89,79.6227951,96,0
02:18.0,89,79.6227951,96,0
02:18.0,89,79.6227951,96,0
02:18.0,89,79.84741211,96,0
02:18.0,89,79.84741211,96,0
02:18.0,89,79.84741211,96,0
02:18.0,89,80.05004883,96,0
02:18.0,89,80.05004883,96,0
02:18.0,89,80.05004883,96,0
02:18.0,89,80.1940918,96,0
02:18.0,89,80.1940918,96,0
02:18.1,89,80.1940918,96,0
02:18.1,89,80.1940918,96,0
02:18.1,89,80.26978302,96,0
02:18.1,89,80.26978302,96,0
02:18.1,89,80.26978302,96,0
02:18.1,89,80.27222443,96,0
02:18.1,89,80.27222443,96,0
02:18.1,89,80.27222443,96,0
02:18.1,89,80.20629883,96,0
02:18.1,89,80.20629883,96,0
02:18.1,89,80.20629883,96,0
02:18.1,89,80.20629883,96,0
02:18.1,89,80.08422852,96,0
02:18.1,89,80.08422852,96,0
02:18.1,89,80.08422852,96,0
02:18.1,89,79.92553711,96,0
02:18.1,89,79.92553711,96,0
02:18.1,89,79.92553711,96,0
02:18.1,91,79.7399826,96,0
02:18.1,91,79.7399826,96,0
02:18.1,91,79.7399826,96,0
02:18.1,91,79.7399826,96,0
02:18.1,91,79.53734589,96,0
02:18.1,91,79.53734589,96,0
02:18.1,91,79.53734589,96,0
02:18.2,91,79.32006073,96,0
02:18.2,91,79.32006073,96,0
02:18.2,91,79.32006073,96,0
02:18.2,91,79.09300232,96,0
02:18.2,91,79.09300232,96,0
02:18.2,91,79.09300232,96,0
02:18.2,91,79.09300232,96,0
02:18.2,91,78.87327576,96,0
02:18.2,91,78.87327576,96,0
02:18.2,91,78.87327576,96,0
02:18.2,91,78.65842438,96,0
02:18.2,91,78.65842438,96,0
02:18.2,91,78.65842438,96,0
02:18.2,91,78.45090485,96,0
02:18.2,91,78.45090485,96,0
02:18.2,91,78.45090485,96,0
02:18.2,91,78.45090485,96,0
02:18.2,91,78.2482605,96,0
02:18.2,91,78.2482605,96,0
02:18.2,91,78.2482605,96,0
02:18.2,91,78.0553894,96,0
02:18.2,91,78.0553894,96,0
02:18.2,91,78.0553894,96,0
02:18.2,91,77.86740112,96,0
02:18.2,91,77.86740112,96,0
02:18.3,91,77.86740112,96,0
02:18.3,91,77.86740112,96,0
02:18.3,91,77.69649506,96,0
02:18.3,91,77.69649506,96,0
02:18.3,91,77.69649506,96,0
02:18.3,91,77.55489349,96,0
02:18.3,91,77.55489349,96,0
02:18.3,91,77.55489349,96,0
02:18.3,91,77.47188568,96,0
02:18.3,91,77.47188568,96,0
02:18.3,91,77.47188568,96,0
02:18.3,91,77.47188568,96,0
02:18.3,91,77.46700287,96,0
02:18.3,91,77.46700287,96,0
02:18.3,91,77.46700287,96,0
02:18.3,91,77.60372162,96,0
02:18.3,91,77.60372162,96,0
02:18.3,91,77.60372162,96,0
02:18.3,91,77.97238159,96,0
02:18.3,91,77.97238159,96,0
02:18.3,91,77.97238159,96,0
02:18.3,91,77.97238159,96,0
02:18.3,91,78.66819,96,0
02:18.3,91,78.66819,96,0
02:18.3,91,78.66819,96,0
02:18.4,91,79.73509979,96,0
02:18.4,91,79.73509979,96,0
02:18.4,91,79.73509979,96,0
02:18.4,91,81.13893127,96,0
02:18.4,91,81.13893127,96,0
02:18.4,91,81.13893127,96,0
02:18.4,91,81.13893127,96,0
02:18.4,91,82.74295807,96,0
02:18.4,91,82.74295807,96,0
02:18.4,91,82.74295807,96,0
02:18.4,91,84.33234406,96,0
02:18.4,91,84.33234406,96,0
02:18.4,91,84.33234406,96,0
02:18.4,91,85.67757416,96,0
02:18.4,91,85.67757416,96,0
02:18.4,91,85.67757416,96,0
02:18.4,91,85.67757416,96,0
02:18.4,91,86.6102066,96,0
02:18.4,91,86.6102066,96,0
02:18.4,91,86.6102066,96,0
02:18.4,91,87.04966736,96,0
02:18.4,91,87.04966736,96,0
02:18.4,91,87.04966736,96,0
02:18.4,91,87.02281189,96,0
02:18.4,91,87.02281189,96,0
02:18.5,91,87.02281189,96,0
02:18.5,91,87.02281189,96,0
02:18.5,91,86.61264801,96,0
02:18.5,91,86.61264801,96,0
02:18.5,91,86.61264801,96,0
02:18.5,91,85.92904663,96,0
02:18.5,91,85.92904663,96,0
02:18.5,91,85.92904663,96,0
02:18.5,91,85.0818634,96,0
02:18.5,91,85.0818634,96,0
02:18.5,91,85.0818634,96,0
02:18.5,91,85.0818634,96,0
02:18.5,91,84.15655518,96,0
02:18.5,91,84.15655518,96,0
02:18.5,91,84.15655518,96,0
02:18.5,91,83.20927429,96,0
02:18.5,91,83.20927429,96,0
02:18.5,91,83.20927429,96,0
02:18.5,91,82.2864151,96,0
02:18.5,91,82.2864151,96,0
02:18.5,91,82.2864151,96,0
02:18.5,91,82.2864151,96,0
02:18.5,91,81.42702484,96,0
02:18.5,91,81.42702484,96,0
02:18.5,91,81.42702484,96,0
02:18.6,91,80.67017365,96,0
02:18.6,91,80.67017365,96,0
02:18.6,91,80.67017365,96,0
02:18.6,91,80.05981445,96,0
02:18.6,91,80.05981445,96,0
02:18.6,91,80.05981445,96,0
02:18.6,91,80.05981445,96,0
02:18.6,91,79.62523651,96,0
02:18.6,91,79.62523651,96,0
02:18.6,91,79.62523651,96,0
02:18.6,91,79.38353729,96,0
02:18.6,91,79.38353729,96,0
02:18.6,91,79.38353729,96,0
02:18.6,91,79.32738495,96,0
02:18.6,91,79.32738495,96,0
02:18.6,91,79.32738495,96,0
02:18.6,91,79.32738495,96,0
02:18.6,91,79.4250412,96,0
02:18.6,91,79.4250412,96,0
02:18.6,91,79.4250412,96,0
02:18.6,91,79.63256073,96,0
02:18.6,91,79.63256073,96,0
02:18.6,91,79.63256073,96,0
02:18.6,91,79.8815918,96,0
02:18.6,91,79.8815918,96,0
02:18.7,91,79.8815918,96,0
02:18.7,91,79.8815918,96,0
02:18.7,91,80.12084961,96,0
02:18.7,91,80.12084961,96,0
02:18.7,91,80.12084961,96,0
02:18.7,91,80.28931427,96,0
02:18.7,91,80.28931427,96,0
02:18.7,91,80.28931427,96,0
02:18.7,91,80.35034943,96,0
02:18.7,91,80.35034943,96,0
02:18.7,91,80.35034943,96,0
02:18.7,91,80.35034943,96,0
02:18.7,91,80.28199005,96,0
02:18.7,91,80.28199005,96,0
02:18.7,91,80.28199005,96,0
02:18.7,91,80.09887695,96,0
02:18.7,91,80.09887695,96,0
02:18.7,91,80.09887695,96,0
02:18.7,91,79.81079102,96,0
02:18.7,91,79.81079102,96,0
02:18.7,91,79.81079102,96,0
02:18.7,91,79.81079102,96,0
02:18.7,91,79.46166229,96,0
02:18.7,91,79.46166229,96,0
02:18.7,91,79.46166229,96,0
02:18.8,91,79.08811951,96,0
02:18.8,91,79.08811951,96,0
02:18.8,91,79.08811951,96,0
02:18.8,91,78.71945953,96,0
02:18.8,91,78.71945953,96,0
02:18.8,91,78.71945953,96,0
02:18.8,91,78.71945953,96,0
02:18.8,91,78.38498688,96,0
02:18.8,91,78.38498688,96,0
02:18.8,91,78.38498688,96,0
02:18.8,92,78.08956909,96,0
02:18.8,92,78.08956909,96,0
02:18.8,92,78.08956909,96,0
02:18.8,92,77.84298706,96,0
02:18.8,92,77.84298706,96,0
02:18.8,92,77.84298706,96,0
02:18.8,92,77.84298706,96,0
02:18.8,92,77.64278412,96,0
02:18.8,92,77.64278412,96,0
02:18.8,92,77.64278412,96,0
02:18.8,92,77.49385834,96,0
02:18.8,92,77.49385834,96,0
02:18.8,92,77.49385834,96,0
02:18.8,92,77.38887787,96,0
02:18.8,92,77.38887787,96,0
02:18.9,92,77.38887787,96,0
02:18.9,92,77.38887787,96,0
02:18.9,92,77.3229599,96,0
02:18.9,92,77.3229599,96,0
02:18.9,92,77.3229599,96,0
02:18.9,92,77.28878021,96,0
02:18.9,92,77.28878021,96,0
02:18.9,92,77.28878021,96,0
02:18.9,92,77.27413177,96,0
02:18.9,92,77.27413177,96,0
02:18.9,92,77.27413177,96,0
02:18.9,92,77.27413177,96,0
02:18.9,92,77.27657318,96,0
02:18.9,92,77.27657318,96,0
02:18.9,92,77.27657318,96,0
02:18.9,92,77.29122162,96,0
02:18.9,92,77.29122162,96,0
02:18.9,92,77.29122162,96,0
02:18.9,92,77.32540131,96,0
02:18.9,92,77.32540131,96,0
02:18.9,92,77.32540131,96,0
02:18.9,92,77.32540131,96,0
02:18.9,92,77.38399506,96,0
02:18.9,92,77.38399506,96,0
02:18.9,92,77.38399506,96,0
02:19.0,92,77.45723724,96,0
02:19.0,92,77.45723724,96,0
02:19.0,92,77.45723724,96,0
02:19.0,92,77.53047943,96,0
02:19.0,92,77.53047943,96,0
02:19.0,92,77.53047943,96,0
02:19.0,92,77.53047943,96,0
02:19.0,92,77.58174896,96,0
02:19.0,92,77.58174896,96,0
02:19.0,92,77.58174896,96,0
02:19.0,92,77.60372162,96,0
02:19.0,92,77.60372162,96,0
00:02:19,92,77.60372162,96,0
02:19.0,92,77.59883881,96,0
02:19.0,92,77.59883881,96,0
02:19.0,92,77.59883881,96,0
02:19.0,92,77.59883881,96,0
02:19.0,92,77.58907318,96,0
02:19.0,92,77.58907318,96,0
02:19.0,92,77.58907318,96,0
02:19.0,92,77.63790131,96,0
02:19.0,92,77.63790131,96,0
02:19.0,92,77.63790131,96,0
02:19.0,92,77.84298706,96,0
02:19.0,92,77.84298706,96,0
02:19.1,92,77.84298706,96,0
02:19.1,92,77.84298706,96,0
02:19.1,92,78.32395172,96,0
02:19.1,92,78.32395172,96,0
02:19.1,92,78.32395172,96,0
02:19.1,92,79.17601013,96,0
02:19.1,92,79.17601013,96,0
02:19.1,92,79.17601013,96,0
02:19.1,92,80.40894318,96,0
02:19.1,92,80.40894318,96,0
02:19.1,92,80.40894318,96,0
02:19.1,92,80.40894318,96,0
02:19.1,92,81.93484497,96,0
02:19.1,92,81.93484497,96,0
02:19.1,92,81.93484497,96,0
02:19.1,92,83.56084442,96,0
02:19.1,92,83.56084442,96,0
02:19.1,92,83.56084442,96,0
02:19.1,92,85.0428009,96,0
02:19.1,92,85.0428009,96,0
02:19.1,92,85.0428009,96,0
02:19.1,92,85.0428009,96,0
02:19.1,92,86.16098022,96,0
02:19.1,92,86.16098022,96,0
02:19.1,92,86.16098022,96,0
02:19.2,92,86.78843689,96,0
02:19.2,92,86.78843689,96,0
02:19.2,92,86.78843689,96,0
02:19.2,92,86.90562439,96,0
02:19.2,92,86.90562439,96,0
02:19.2,92,86.90562439,96,0
02:19.2,92,86.90562439,96,0
02:19.2,92,86.58823395,96,0
02:19.2,92,86.58823395,96,0
02:19.2,92,86.58823395,96,0
02:19.2,92,85.96078491,96,0
02:19.2,92,85.96078491,96,0
02:19.2,92,85.96078491,96,0
02:19.2,92,85.15022278,96,0
02:19.2,92,85.15022278,96,0
02:19.2,92,85.15022278,96,0
02:19.2,92,85.15022278,96,0
02:19.2,92,84.27619171,96,0
02:19.2,92,84.27619171,96,0
02:19.2,92,84.27619171,96,0
02:19.2,92,83.42900848,96,0
02:19.2,92,83.42900848,96,0
02:19.2,92,83.42900848,96,0
02:19.2,92,82.67948151,96,0
02:19.2,92,82.67948151,96,0
02:19.3,92,82.67948151,96,0
02:19.3,92,82.67948151,96,0
02:19.3,92,82.05691528,96,0
02:19.3,92,82.05691528,96,0
02:19.3,92,82.05691528,96,0
02:19.3,92,81.57350922,96,0
02:19.3,92,81.57350922,96,0
02:19.3,92,81.57350922,96,0
02:19.3,92,81.24147034,96,0
02:19.3,92,81.24147034,96,0
02:19.3,92,81.24147034,96,0
02:19.3,92,81.24147034,96,0
02:19.3,92,81.05348206,96,0
02:19.3,92,81.05348206,96,0
02:19.3,92,81.05348206,96,0
02:19.3,92,80.99732971,96,0
02:19.3,92,80.99732971,96,0
02:19.3,92,80.99732971,96,0
02:19.3,92,81.05592346,96,0
02:19.3,92,81.05592346,96,0
02:19.3,92,81.05592346,96,0
02:19.3,92,81.05592346,96,0
02:19.3,92,81.20729065,96,0
02:19.3,92,81.20729065,96,0
02:19.3,92,81.20729065,96,0
02:19.4,92,81.41970062,96,0
02:19.4,92,81.41970062,96,0
02:19.4,92,81.41970062,96,0
02:19.4,92,81.6467514,96,0
02:19.4,92,81.6467514,96,0
02:19.4,92,81.6467514,96,0
02:19.4,92,81.6467514,96,0
02:19.4,92,81.84451294,96,0
02:19.4,92,81.84451294,96,0
02:19.4,92,81.84451294,96,0
02:19.4,92,81.98123169,96,0
02:19.4,92,81.98123169,96,0
02:19.4,92,81.98123169,96,0
02:19.4,92,82.02761841,96,0
02:19.4,92,82.02761841,96,0
02:19.4,92,82.02761841,96,0
02:19.4,92,82.02761841,96,0
02:19.4,92,81.96170044,96,0
02:19.4,92,81.96170044,96,0
02:19.4,92,81.96170044,96,0
02:19.4,92,81.77615356,96,0
02:19.4,92,81.77615356,96,0
02:19.4,92,81.77615356,96,0
02:19.4,92,81.47341156,96,0
02:19.4,92,81.47341156,96,0
02:19.5,92,81.47341156,96,0
02:19.5,92,81.47341156,96,0
02:19.5,93,81.0705719,95,0
02:19.5,93,81.0705719,95,0
